Word Order	Other Properties	Subject Position	Object Position	Sentence
LK[V]MF[SO]	sinan-oempt	4	5	Deshalb bringt die Arbeit nichts .
LK[V]MF[SO]Q	sinan-oempt	3	4	Bringt die Arbeit nichts ?
MF[SO]VC[V]	sinan-oempt	3	4	Weil die Arbeit nichts bringt .
VF[S]LK[V]MF[O]	sinan-oempt	2	4	Das Bekenntnis verändert nichts .
VF[O]LK[V]MF[S]	sinan-oempt	4	1	Nichts verändert das Bekenntnis .
LK[V]MF[SO]	sinan-oempt	4	5	Deshalb verändert das Bekenntnis nichts .
LK[V]MF[SO]Q	sinan-oempt	3	4	Verändert das Bekenntnis nichts ?
MF[SO]VC[V]	sinan-oempt	3	4	Weil das Bekenntnis nichts verändert .
VF[S]LK[V]MF[O]	sinan-oempt	2	4	Die Video-Installation bildet nichts .
VF[O]LK[V]MF[S]	sinan-oempt	4	1	Nichts bildet die Video-Installation .
LK[V]MF[SO]	sinan-oempt	4	5	Deshalb bildet die Video-Installation nichts .
LK[V]MF[SO]Q	sinan-oempt	3	4	Bildet die Video-Installation nichts ?
MF[SO]VC[V]	sinan-oempt	3	4	Weil die Video-Installation nichts bildet .
VF[S]LK[V]MF[O]	sinan-oempt	2	4	Das Leck bedeutet nichts .
VF[O]LK[V]MF[S]	sinan-oempt	4	1	Nichts bedeutet das Leck .
LK[V]MF[SO]	sinan-oempt	4	5	Deshalb bedeutet das Leck nichts .
LK[V]MF[SO]Q	sinan-oempt	3	4	Bedeutet das Leck nichts ?
MF[SO]VC[V]	sinan-oempt	3	4	Weil das Leck nichts bedeutet .
VF[S]LK[V]MF[O]	sinan-oempt	2	4	Die Idee entfaltet nichts .
VF[O]LK[V]MF[S]	sinan-oempt	4	1	Nichts entfaltet die Idee .
LK[V]MF[SO]	sinan-oempt	4	5	Deshalb entfaltet die Idee nichts .
LK[V]MF[SO]Q	sinan-oempt	3	4	Entfaltet die Idee nichts ?
MF[SO]VC[V]	sinan-oempt	3	4	Weil die Idee nichts entfaltet .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Fernsehreporterin befragt niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand befragt die Fernsehreporterin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb befragt die Fernsehreporterin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Befragt die Fernsehreporterin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Fernsehreporterin niemand befragt .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Züchterin füttert niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand füttert die Züchterin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb füttert die Züchterin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Füttert die Züchterin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Züchterin niemand füttert .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Katze kratzt niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand kratzt die Katze .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb kratzt die Katze niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Kratzt die Katze niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Katze niemand kratzt .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Kellnerin streift niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand streift die Kellnerin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb streift die Kellnerin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Streift die Kellnerin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Kellnerin niemand streift .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Personalerin nimmt niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand nimmt die Personalerin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb nimmt die Personalerin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Nimmt die Personalerin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Personalerin niemand nimmt .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Komponistin kopiert niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand kopiert die Komponistin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb kopiert die Komponistin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Kopiert die Komponistin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Komponistin niemand kopiert .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Mieterin beauftragt niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand beauftragt die Mieterin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb beauftragt die Mieterin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Beauftragt die Mieterin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Mieterin niemand beauftragt .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die 18jährige verletzt niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand verletzt die 18jährige .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb verletzt die 18jährige niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Verletzt die 18jährige niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die 18jährige niemand verletzt .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Schweizerin dirigiert niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand dirigiert die Schweizerin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb dirigiert die Schweizerin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Dirigiert die Schweizerin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Schweizerin niemand dirigiert .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Fotografin beschreibt niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand beschreibt die Fotografin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb beschreibt die Fotografin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Beschreibt die Fotografin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Fotografin niemand beschreibt .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Wirtschaftsingenieurin leitet niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand leitet die Wirtschaftsingenieurin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb leitet die Wirtschaftsingenieurin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Leitet die Wirtschaftsingenieurin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Wirtschaftsingenieurin niemand leitet .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Expertin besucht niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand besucht die Expertin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb besucht die Expertin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Besucht die Expertin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Expertin niemand besucht .
VF[S]LK[V]MF[O]	oan-oempt	2	4	Die Pionierin braucht niemand .
VF[O]LK[V]MF[S]	oan-oempt	4	1	Niemand braucht die Pionierin .
LK[V]MF[SO]	oan-oempt	4	5	Deshalb braucht die Pionierin niemand .
LK[V]MF[SO]Q	oan-oempt	3	4	Braucht die Pionierin niemand ?
MF[SO]VC[V]	oan-oempt	3	4	Weil die Pionierin niemand braucht .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Borniertheit überfällt niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand überfällt die Borniertheit .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb überfällt die Borniertheit niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb überfällt niemand die Borniertheit .
LK[V]MF[SO]Q	invan-oempt	3	4	Überfällt die Borniertheit niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Überfällt niemand die Borniertheit ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Borniertheit niemand überfällt .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Borniertheit überfällt .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Schuld trifft niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand trifft die Schuld .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb trifft die Schuld niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb trifft niemand die Schuld .
LK[V]MF[SO]Q	invan-oempt	3	4	Trifft die Schuld niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Trifft niemand die Schuld ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Schuld niemand trifft .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Schuld trifft .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Deadline drängt niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand drängt die Deadline .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb drängt die Deadline niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb drängt niemand die Deadline .
LK[V]MF[SO]Q	invan-oempt	3	4	Drängt die Deadline niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Drängt niemand die Deadline ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Deadline niemand drängt .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Deadline drängt .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Kamera begleitet niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand begleitet die Kamera .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb begleitet die Kamera niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb begleitet niemand die Kamera .
LK[V]MF[SO]Q	invan-oempt	3	4	Begleitet die Kamera niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Begleitet niemand die Kamera ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Kamera niemand begleitet .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Kamera begleitet .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Anlage schützt niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand schützt die Anlage .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb schützt die Anlage niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb schützt niemand die Anlage .
LK[V]MF[SO]Q	invan-oempt	3	4	Schützt die Anlage niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Schützt niemand die Anlage ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Anlage niemand schützt .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Anlage schützt .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Anzeige betrifft niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand betrifft die Anzeige .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb betrifft die Anzeige niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb betrifft niemand die Anzeige .
LK[V]MF[SO]Q	invan-oempt	3	4	Betrifft die Anzeige niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Betrifft niemand die Anzeige ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Anzeige niemand betrifft .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Anzeige betrifft .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Alternativlosigkeit prägt niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand prägt die Alternativlosigkeit .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb prägt die Alternativlosigkeit niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb prägt niemand die Alternativlosigkeit .
LK[V]MF[SO]Q	invan-oempt	3	4	Prägt die Alternativlosigkeit niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Prägt niemand die Alternativlosigkeit ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Alternativlosigkeit niemand prägt .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Alternativlosigkeit prägt .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Sonne blendet niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand blendet die Sonne .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb blendet die Sonne niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb blendet niemand die Sonne .
LK[V]MF[SO]Q	invan-oempt	3	4	Blendet die Sonne niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Blendet niemand die Sonne ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Sonne niemand blendet .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Sonne blendet .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Rückenlehne unterstützt niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand unterstützt die Rückenlehne .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb unterstützt die Rückenlehne niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb unterstützt niemand die Rückenlehne .
LK[V]MF[SO]Q	invan-oempt	3	4	Unterstützt die Rückenlehne niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Unterstützt niemand die Rückenlehne ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Rückenlehne niemand unterstützt .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Rückenlehne unterstützt .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Hose zwickt niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand zwickt die Hose .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb zwickt die Hose niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb zwickt niemand die Hose .
LK[V]MF[SO]Q	invan-oempt	3	4	Zwickt die Hose niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Zwickt niemand die Hose ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Hose niemand zwickt .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Hose zwickt .
VF[S]LK[V]MF[O]	invan-oempt	2	4	Die Landwirtschaft bedroht niemand .
VF[O]LK[V]MF[S]	invan-oempt	4	1	Niemand bedroht die Landwirtschaft .
LK[V]MF[SO]	invan-oempt	4	5	Deshalb bedroht die Landwirtschaft niemand .
LK[V]MF[OS]	invan-oempt	5	3	Deshalb bedroht niemand die Landwirtschaft .
LK[V]MF[SO]Q	invan-oempt	3	4	Bedroht die Landwirtschaft niemand ?
LK[V]MF[OS]Q	invan-oempt	4	2	Bedroht niemand die Landwirtschaft ?
MF[SO]VC[V]	invan-oempt	3	4	Weil die Landwirtschaft niemand bedroht .
MF[OS]VC[V]	invan-oempt	4	2	Weil niemand die Landwirtschaft bedroht .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Kanzlei startet nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts startet die Kanzlei .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb startet die Kanzlei nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Startet die Kanzlei nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Kanzlei nichts startet .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Werbeagentur übertextet nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts übertextet die Werbeagentur .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb übertextet die Werbeagentur nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Übertextet die Werbeagentur nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Werbeagentur nichts übertextet .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Gemeinde spielt nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts spielt die Gemeinde .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb spielt die Gemeinde nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Spielt die Gemeinde nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Gemeinde nichts spielt .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Das Dorf bewirft nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts bewirft das Dorf .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb bewirft das Dorf nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Bewirft das Dorf nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil das Dorf nichts bewirft .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Das Büro findet nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts findet das Büro .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb findet das Büro nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Findet das Büro nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil das Büro nichts findet .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Praxis abonniert nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts abonniert die Praxis .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb abonniert die Praxis nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Abonniert die Praxis nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Praxis nichts abonniert .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Redaktion trinkt nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts trinkt die Redaktion .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb trinkt die Redaktion nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Trinkt die Redaktion nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Redaktion nichts trinkt .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Das Seminar schreibt nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts schreibt das Seminar .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb schreibt das Seminar nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Schreibt das Seminar nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil das Seminar nichts schreibt .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Das Landratsamt beendet nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts beendet das Landratsamt .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb beendet das Landratsamt nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Beendet das Landratsamt nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil das Landratsamt nichts beendet .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Schule bekommt nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts bekommt die Schule .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb bekommt die Schule nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Bekommt die Schule nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Schule nichts bekommt .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Werkstatt zieht nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts zieht die Werkstatt .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb zieht die Werkstatt nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Zieht die Werkstatt nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Werkstatt nichts zieht .
VF[S]LK[V]MF[O]	sinst-oempt	2	4	Die Universität gewinnt nichts .
VF[O]LK[V]MF[S]	sinst-oempt	4	1	Nichts gewinnt die Universität .
LK[V]MF[SO]	sinst-oempt	4	5	Deshalb gewinnt die Universität nichts .
LK[V]MF[SO]Q	sinst-oempt	3	4	Gewinnt die Universität nichts ?
MF[SO]VC[V]	sinst-oempt	3	4	Weil die Universität nichts gewinnt .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Siemens startet nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts startet Siemens .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb startet Siemens nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Startet Siemens nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Siemens nichts startet .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Balazs lebt nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts lebt Balazs .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb lebt Balazs nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Lebt Balazs nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Balazs nichts lebt .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Daimler übertextet nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts übertextet Daimler .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb übertextet Daimler nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Übertextet Daimler nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Daimler nichts übertextet .
VF[S]LK[V]MF[O]	sname-oempt	1	3	RTL spielt nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts spielt RTL .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb spielt RTL nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Spielt RTL nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil RTL nichts spielt .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Degas bewirft nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts bewirft Degas .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb bewirft Degas nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Bewirft Degas nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Degas nichts bewirft .
VF[S]LK[V]MF[O]	sname-oempt	2	4	Günter Jauch findet nichts .
VF[O]LK[V]MF[S]	sname-oempt	4	1	Nichts findet Günter Jauch .
LK[V]MF[SO]	sname-oempt	4	5	Deshalb findet Günter Jauch nichts .
LK[V]MF[SO]Q	sname-oempt	3	4	Findet Günter Jauch nichts ?
MF[SO]VC[V]	sname-oempt	3	4	Weil Günter Jauch nichts findet .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Harry abonniert nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts abonniert Harry .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb abonniert Harry nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Abonniert Harry nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Harry nichts abonniert .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Gillette rasiert nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts rasiert Gillette .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb rasiert Gillette nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Rasiert Gillette nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Gillette nichts rasiert .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Clooney trinkt nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts trinkt Clooney .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb trinkt Clooney nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Trinkt Clooney nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Clooney nichts trinkt .
VF[S]LK[V]MF[O]	sname-oempt	2	4	Bertolt Brecht schreibt nichts .
VF[O]LK[V]MF[S]	sname-oempt	4	1	Nichts schreibt Bertolt Brecht .
LK[V]MF[SO]	sname-oempt	4	5	Deshalb schreibt Bertolt Brecht nichts .
LK[V]MF[SO]Q	sname-oempt	3	4	Schreibt Bertolt Brecht nichts ?
MF[SO]VC[V]	sname-oempt	3	4	Weil Bertolt Brecht nichts schreibt .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Merkel beendet nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts beendet Merkel .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb beendet Merkel nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Beendet Merkel nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Merkel nichts beendet .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Vietnam bekommt nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts bekommt Vietnam .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb bekommt Vietnam nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Bekommt Vietnam nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Vietnam nichts bekommt .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Anke zieht nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts zieht Anke .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb zieht Anke nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Zieht Anke nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Anke nichts zieht .
VF[S]LK[V]MF[O]	sname-oempt	1	3	Bonn gewinnt nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts gewinnt Bonn .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb gewinnt Bonn nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Gewinnt Bonn nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil Bonn nichts gewinnt .
VF[S]LK[V]MF[O]	sname-oempt	1	3	EnBW übernimmt nichts .
VF[O]LK[V]MF[S]	sname-oempt	3	1	Nichts übernimmt EnBW .
LK[V]MF[SO]	sname-oempt	3	4	Deshalb übernimmt EnBW nichts .
LK[V]MF[SO]Q	sname-oempt	2	3	Übernimmt EnBW nichts ?
MF[SO]VC[V]	sname-oempt	2	3	Weil EnBW nichts übernimmt .
VF[S]LK[V]MF[O]	base-psy	2	4	Die Angriffe fesseln Generäle .
VF[O]LK[V]MF[S]	base-psy	4	1	Generäle fesseln die Angriffe .
LK[V]MF[SO]	base-psy	4	5	Deshalb fesseln die Angriffe Generäle .
LK[V]MF[SO]Q	base-psy	3	4	Fesseln die Angriffe Generäle ?
MF[SO]VC[V]	base-psy	3	4	Weil die Angriffe Generäle fesseln .
VF[S]LK[V]MF[O]	base-psy	2	5	Das Doppelleben langweilt eine Partnerin .
VF[O]LK[V]MF[S]	base-psy	5	2	Eine Partnerin langweilt das Doppelleben .
LK[V]MF[SO]	base-psy	4	6	Deshalb langweilt das Doppelleben eine Partnerin .
LK[V]MF[OS]	base-psy	6	4	Deshalb langweilt eine Partnerin das Doppelleben .
LK[V]MF[SO]Q	base-psy	3	5	Langweilt das Doppelleben eine Partnerin ?
LK[V]MF[OS]Q	base-psy	5	3	Langweilt eine Partnerin das Doppelleben ?
MF[SO]VC[V]	base-psy	3	5	Weil das Doppelleben eine Partnerin langweilt .
MF[OS]VC[V]	base-psy	5	3	Weil eine Partnerin das Doppelleben langweilt .
VF[S]LK[V]MF[O]	base-psy	2	5	Die Aufnahme begeistert eine Journalistin .
VF[O]LK[V]MF[S]	base-psy	5	2	Eine Journalistin begeistert die Aufnahme .
LK[V]MF[SO]	base-psy	4	6	Deshalb begeistert die Aufnahme eine Journalistin .
LK[V]MF[OS]	base-psy	6	4	Deshalb begeistert eine Journalistin die Aufnahme .
LK[V]MF[SO]Q	base-psy	3	5	Begeistert die Aufnahme eine Journalistin ?
LK[V]MF[OS]Q	base-psy	5	3	Begeistert eine Journalistin die Aufnahme ?
MF[SO]VC[V]	base-psy	3	5	Weil die Aufnahme eine Journalistin begeistert .
