Word Order	Other Properties	Subject Position	Object Position	Sentence
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb bewerfen in dem Jahr die Dörfer ein Kunstwerk .
LK[V]MF[SO]	pp-regpol	6	8	Bewerfen in dem Jahr die Dörfer ein Kunstwerk ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Dörfer ein Kunstwerk bewerfen .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Die Büros finden in dem Jahr eine Lösung .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Eine Lösung finden in dem Jahr die Büros .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb finden in dem Jahr die Büros eine Lösung .
LK[V]MF[SO]	pp-regpol	6	8	Finden in dem Jahr die Büros eine Lösung ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Büros eine Lösung finden .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Die Praxen abonnieren in dem Jahr eine Zeitschrift .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Eine Zeitschrift abonnieren in dem Jahr die Praxen .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb abonnieren in dem Jahr die Praxen eine Zeitschrift .
LK[V]MF[SO]	pp-regpol	6	8	Abonnieren in dem Jahr die Praxen eine Zeitschrift ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Praxen eine Zeitschrift abonnieren .
VF[S]LK[V]MF[O]	pp-regpol	2	7	Der Salon rasiert in dem Jahr Bärte .
VF[O]LK[V]MF[S]	pp-regpol	7	1	Bärte rasiert in dem Jahr der Salon .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	8	Deshalb rasiert in dem Jahr der Salon Bärte .
LK[V]MF[SO]	pp-regpol	6	7	Rasiert in dem Jahr der Salon Bärte ?
MF[SO]VC[V]	pp-regpol	6	7	Weil in dem Jahr der Salon Bärte rasiert .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Die Redaktion trinkt in dem Jahr einen Kaffee .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Einen Kaffee trinkt in dem Jahr die Redaktion .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb trinkt in dem Jahr die Redaktion einen Kaffee .
LK[V]MF[SO]	pp-regpol	6	8	Trinkt in dem Jahr die Redaktion einen Kaffee ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Redaktion einen Kaffee trinkt .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Das Seminar schreibt in dem Jahr einen Roman .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Einen Roman schreibt in dem Jahr das Seminar .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb schreibt in dem Jahr das Seminar einen Roman .
LK[V]MF[SO]	pp-regpol	6	8	Schreibt in dem Jahr das Seminar einen Roman ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr das Seminar einen Roman schreibt .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Die Landratsämter beenden in dem Jahr eine Rede .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Eine Rede beenden in dem Jahr die Landratsämter .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb beenden in dem Jahr die Landratsämter eine Rede .
LK[V]MF[SO]	pp-regpol	6	8	Beenden in dem Jahr die Landratsämter eine Rede ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Landratsämter eine Rede beenden .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Die Schulen bekommen in dem Jahr ein Grundgehalt .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Ein Grundgehalt bekommen in dem Jahr die Schulen .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb bekommen in dem Jahr die Schulen ein Grundgehalt .
LK[V]MF[SO]	pp-regpol	6	8	Bekommen in dem Jahr die Schulen ein Grundgehalt ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Schulen ein Grundgehalt bekommen .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Die Werkstatt zieht in dem Jahr einen Bauzaun .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Einen Bauzaun zieht in dem Jahr die Werkstatt .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb zieht in dem Jahr die Werkstatt einen Bauzaun .
LK[V]MF[SO]	pp-regpol	6	8	Zieht in dem Jahr die Werkstatt einen Bauzaun ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Werkstatt einen Bauzaun zieht .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Die Universitäten gewinnen in dem Jahr eine Tour .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Eine Tour gewinnen in dem Jahr die Universitäten .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb gewinnen in dem Jahr die Universitäten eine Tour .
LK[V]MF[SO]	pp-regpol	6	8	Gewinnen in dem Jahr die Universitäten eine Tour ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr die Universitäten eine Tour gewinnen .
VF[S]LK[V]MF[O]	pp-regpol	2	8	Der Konzern übernimmt in dem Jahr eine Bauausführung .
VF[O]LK[V]MF[S]	pp-regpol	8	2	Eine Bauausführung übernimmt in dem Jahr der Konzern .
VF[ADV]LK[V]MF[SO]	pp-regpol	7	9	Deshalb übernimmt in dem Jahr der Konzern eine Bauausführung .
LK[V]MF[SO]	pp-regpol	6	8	Übernimmt in dem Jahr der Konzern eine Bauausführung ?
MF[SO]VC[V]	pp-regpol	6	8	Weil in dem Jahr der Konzern eine Bauausführung übernimmt .
VF[S]LK[V]MF[O]	pp-regpol	2	5	Der Salon ernennt einen Vertreter .
VF[O]LK[V]MF[S]	pp-regpol	5	2	Einen Vertreter ernennt der Salon .
VF[ADV]LK[V]MF[SO]	pp-regpol	4	6	Deshalb ernennt der Salon einen Vertreter .
LK[V]MF[SO]	pp-regpol	3	5	Ernennt der Salon einen Vertreter ?
MF[SO]VC[V]	pp-regpol	3	5	Weil der Salon einen Vertreter ernennt .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Kanzlei befragt einen EZB-Chef .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen EZB-Chef befragt die Kanzlei .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb befragt die Kanzlei einen EZB-Chef .
LK[V]MF[SO]	oan-regpol	3	5	Befragt die Kanzlei einen EZB-Chef ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Kanzlei einen EZB-Chef befragt .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Dörfer füttern eine Spinne .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Eine Spinne füttern die Dörfer .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb füttern die Dörfer eine Spinne .
LK[V]MF[SO]	oan-regpol	3	5	Füttern die Dörfer eine Spinne ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Dörfer eine Spinne füttern .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Das Büro kratzt einen Hundehalter .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Hundehalter kratzt das Büro .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb kratzt das Büro einen Hundehalter .
LK[V]MF[SO]	oan-regpol	3	5	Kratzt das Büro einen Hundehalter ?
MF[SO]VC[V]	oan-regpol	3	5	Weil das Büro einen Hundehalter kratzt .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Läden streifen einen Koch .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Koch streifen die Läden .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb streifen die Läden einen Koch .
LK[V]MF[SO]	oan-regpol	3	5	Streifen die Läden einen Koch ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Läden einen Koch streifen .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Praxis nimmt einen Bewerber .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Bewerber nimmt die Praxis .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb nimmt die Praxis einen Bewerber .
LK[V]MF[SO]	oan-regpol	3	5	Nimmt die Praxis einen Bewerber ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Praxis einen Bewerber nimmt .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Werbeagentur kopiert einen Jazz-Pianisten .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Jazz-Pianisten kopiert die Werbeagentur .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb kopiert die Werbeagentur einen Jazz-Pianisten .
LK[V]MF[SO]	oan-regpol	3	5	Kopiert die Werbeagentur einen Jazz-Pianisten ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Werbeagentur einen Jazz-Pianisten kopiert .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Gemeinde beauftragt einen Kammerjäger .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Kammerjäger beauftragt die Gemeinde .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb beauftragt die Gemeinde einen Kammerjäger .
LK[V]MF[SO]	oan-regpol	3	5	Beauftragt die Gemeinde einen Kammerjäger ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Gemeinde einen Kammerjäger beauftragt .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Redaktion verletzt einen Jugendlichen .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Jugendlichen verletzt die Redaktion .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb verletzt die Redaktion einen Jugendlichen .
LK[V]MF[SO]	oan-regpol	3	5	Verletzt die Redaktion einen Jugendlichen ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Redaktion einen Jugendlichen verletzt .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Das Seminar dirigiert einen Philharmoniker .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Philharmoniker dirigiert das Seminar .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb dirigiert das Seminar einen Philharmoniker .
LK[V]MF[SO]	oan-regpol	3	5	Dirigiert das Seminar einen Philharmoniker ?
MF[SO]VC[V]	oan-regpol	3	5	Weil das Seminar einen Philharmoniker dirigiert .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Werkstätte beschreiben ein Model .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Ein Model beschreiben die Werkstätte .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb beschreiben die Werkstätte ein Model .
LK[V]MF[SO]	oan-regpol	3	5	Beschreiben die Werkstätte ein Model ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Werkstätte ein Model beschreiben .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Das Landratsamt leitet einen Kursteilnehmer .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Kursteilnehmer leitet das Landratsamt .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb leitet das Landratsamt einen Kursteilnehmer .
LK[V]MF[SO]	oan-regpol	3	5	Leitet das Landratsamt einen Kursteilnehmer ?
MF[SO]VC[V]	oan-regpol	3	5	Weil das Landratsamt einen Kursteilnehmer leitet .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Schulen besuchen eine Oberbürgermeisterin .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Eine Oberbürgermeisterin besuchen die Schulen .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb besuchen die Schulen eine Oberbürgermeisterin .
LK[V]MF[SO]	oan-regpol	3	5	Besuchen die Schulen eine Oberbürgermeisterin ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Schulen eine Oberbürgermeisterin besuchen .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Der Konzern braucht einen Dolmetscher .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Dolmetscher braucht der Konzern .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb braucht der Konzern einen Dolmetscher .
LK[V]MF[SO]	oan-regpol	3	5	Braucht der Konzern einen Dolmetscher ?
MF[SO]VC[V]	oan-regpol	3	5	Weil der Konzern einen Dolmetscher braucht .
VF[S]LK[V]MF[O]	oan-regpol	2	5	Die Universität befreit einen Notleidenden .
VF[O]LK[V]MF[S]	oan-regpol	5	2	Einen Notleidenden befreit die Universität .
VF[ADV]LK[V]MF[SO]	oan-regpol	4	6	Deshalb befreit die Universität einen Notleidenden .
LK[V]MF[SO]	oan-regpol	3	5	Befreit die Universität einen Notleidenden ?
MF[SO]VC[V]	oan-regpol	3	5	Weil die Universität einen Notleidenden befreit .
VF[S]LK[V]MF[O]	base-sname	1	4	Siemens startet einen Angriff .
VF[O]LK[V]MF[S]	base-sname	4	2	Einen Angriff startet Siemens .
VF[ADV]LK[V]MF[SO]	base-sname	3	5	Deshalb startet Siemens einen Angriff .
LK[V]MF[SO]	base-sname	2	4	Startet Siemens einen Angriff ?
MF[SO]VC[V]	base-sname	2	4	Weil Siemens einen Angriff startet .
VF[S]LK[V]MF[O]	base-sname	1	3	Balazs lebt Doppelleben .
VF[O]LK[V]MF[S]	base-sname	3	1	Doppelleben lebt Balazs .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb lebt Balazs Doppelleben .
LK[V]MF[SO]	base-sname	2	3	Lebt Balazs Doppelleben ?
MF[SO]VC[V]	base-sname	2	3	Weil Balazs Doppelleben lebt .
VF[S]LK[V]MF[O]	base-sname	1	3	Daimler übertextet Aufnahmen .
VF[O]LK[V]MF[S]	base-sname	3	1	Aufnahmen übertextet Daimler .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb übertextet Daimler Aufnahmen .
LK[V]MF[SO]	base-sname	2	3	Übertextet Daimler Aufnahmen ?
MF[SO]VC[V]	base-sname	2	3	Weil Daimler Aufnahmen übertextet .
VF[S]LK[V]MF[O]	base-sname	1	3	RTL spielt Traumhochzeiten .
VF[O]LK[V]MF[S]	base-sname	3	1	Traumhochzeiten spielt RTL .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb spielt RTL Traumhochzeiten .
LK[V]MF[SO]	base-sname	2	3	Spielt RTL Traumhochzeiten ?
MF[SO]VC[V]	base-sname	2	3	Weil RTL Traumhochzeiten spielt .
VF[S]LK[V]MF[O]	base-sname	1	3	Degas bewirft Kunstwerke .
VF[O]LK[V]MF[S]	base-sname	3	1	Kunstwerke bewirft Degas .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb bewirft Degas Kunstwerke .
LK[V]MF[SO]	base-sname	2	3	Bewirft Degas Kunstwerke ?
MF[SO]VC[V]	base-sname	2	3	Weil Degas Kunstwerke bewirft .
VF[S]LK[V]MF[O]	base-sname	2	4	Günter Jauch findet Lösungen .
VF[O]LK[V]MF[S]	base-sname	4	1	Lösungen findet Günter Jauch .
VF[ADV]LK[V]MF[SO]	base-sname	4	5	Deshalb findet Günter Jauch Lösungen .
LK[V]MF[SO]	base-sname	3	4	Findet Günter Jauch Lösungen ?
MF[SO]VC[V]	base-sname	3	4	Weil Günter Jauch Lösungen findet .
VF[S]LK[V]MF[O]	base-sname	1	3	Harry abonniert Zeitschriften .
VF[O]LK[V]MF[S]	base-sname	3	1	Zeitschriften abonniert Harry .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb abonniert Harry Zeitschriften .
LK[V]MF[SO]	base-sname	2	3	Abonniert Harry Zeitschriften ?
MF[SO]VC[V]	base-sname	2	3	Weil Harry Zeitschriften abonniert .
VF[S]LK[V]MF[O]	base-sname	1	4	Gillette rasiert einen Bart .
VF[O]LK[V]MF[S]	base-sname	4	2	Einen Bart rasiert Gillette .
VF[ADV]LK[V]MF[SO]	base-sname	3	5	Deshalb rasiert Gillette einen Bart .
LK[V]MF[SO]	base-sname	2	4	Rasiert Gillette einen Bart ?
MF[SO]VC[V]	base-sname	2	4	Weil Gillette einen Bart rasiert .
VF[S]LK[V]MF[O]	base-sname	1	4	Clooney trinkt einen Kaffee .
VF[O]LK[V]MF[S]	base-sname	4	2	Einen Kaffee trinkt Clooney .
VF[ADV]LK[V]MF[SO]	base-sname	3	5	Deshalb trinkt Clooney einen Kaffee .
LK[V]MF[SO]	base-sname	2	4	Trinkt Clooney einen Kaffee ?
MF[SO]VC[V]	base-sname	2	4	Weil Clooney einen Kaffee trinkt .
VF[S]LK[V]MF[O]	base-sname	2	5	Bertolt Brecht schreibt einen Roman .
VF[O]LK[V]MF[S]	base-sname	5	2	Einen Roman schreibt Bertolt Brecht .
VF[ADV]LK[V]MF[SO]	base-sname	4	6	Deshalb schreibt Bertolt Brecht einen Roman .
LK[V]MF[SO]	base-sname	3	5	Schreibt Bertolt Brecht einen Roman ?
MF[SO]VC[V]	base-sname	3	5	Weil Bertolt Brecht einen Roman schreibt .
VF[S]LK[V]MF[O]	base-sname	1	3	Merkel beendet Reden .
VF[O]LK[V]MF[S]	base-sname	3	1	Reden beendet Merkel .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb beendet Merkel Reden .
LK[V]MF[SO]	base-sname	2	3	Beendet Merkel Reden ?
MF[SO]VC[V]	base-sname	2	3	Weil Merkel Reden beendet .
VF[S]LK[V]MF[O]	base-sname	1	3	Vietnam bekommt Grundgehälter .
VF[O]LK[V]MF[S]	base-sname	3	1	Grundgehälter bekommt Vietnam .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb bekommt Vietnam Grundgehälter .
LK[V]MF[SO]	base-sname	2	3	Bekommt Vietnam Grundgehälter ?
MF[SO]VC[V]	base-sname	2	3	Weil Vietnam Grundgehälter bekommt .
VF[S]LK[V]MF[O]	base-sname	1	4	Anke zieht einen Bauzaun .
VF[O]LK[V]MF[S]	base-sname	4	2	Einen Bauzaun zieht Anke .
VF[ADV]LK[V]MF[SO]	base-sname	3	5	Deshalb zieht Anke einen Bauzaun .
LK[V]MF[SO]	base-sname	2	4	Zieht Anke einen Bauzaun ?
MF[SO]VC[V]	base-sname	2	4	Weil Anke einen Bauzaun zieht .
VF[S]LK[V]MF[O]	base-sname	1	3	Bonn gewinnt Touren .
VF[O]LK[V]MF[S]	base-sname	3	1	Touren gewinnt Bonn .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb gewinnt Bonn Touren .
LK[V]MF[SO]	base-sname	2	3	Gewinnt Bonn Touren ?
MF[SO]VC[V]	base-sname	2	3	Weil Bonn Touren gewinnt .
VF[S]LK[V]MF[O]	base-sname	1	3	EnBW übernimmt Bauausführungen .
VF[O]LK[V]MF[S]	base-sname	3	1	Bauausführungen übernimmt EnBW .
VF[ADV]LK[V]MF[SO]	base-sname	3	4	Deshalb übernimmt EnBW Bauausführungen .
LK[V]MF[SO]	base-sname	2	3	Übernimmt EnBW Bauausführungen ?
MF[SO]VC[V]	base-sname	2	3	Weil EnBW Bauausführungen übernimmt .
VF[S]LK[V]MF[O]	dat-sname	1	4	Siemens entkommt einer Anklagebank .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einer Anklagebank entkommt Siemens .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb entkommt Siemens einer Anklagebank .
LK[V]MF[SO]	dat-sname	2	4	Entkommt Siemens einer Anklagebank ?
MF[SO]VC[V]	dat-sname	2	4	Weil Siemens einer Anklagebank entkommt .
VF[S]LK[V]MF[O]	dat-sname	1	4	Balazs entstammt einer Kanalisation .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einer Kanalisation entstammt Balazs .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb entstammt Balazs einer Kanalisation .
LK[V]MF[SO]	dat-sname	2	4	Entstammt Balazs einer Kanalisation ?
MF[SO]VC[V]	dat-sname	2	4	Weil Balazs einer Kanalisation entstammt .
VF[S]LK[V]MF[O]	dat-sname	2	5	Günter Jauch folgt einem Vortrag .
VF[O]LK[V]MF[S]	dat-sname	5	2	Einem Vortrag folgt Günter Jauch .
VF[ADV]LK[V]MF[SO]	dat-sname	4	6	Deshalb folgt Günter Jauch einem Vortrag .
LK[V]MF[SO]	dat-sname	3	5	Folgt Günter Jauch einem Vortrag ?
MF[SO]VC[V]	dat-sname	3	5	Weil Günter Jauch einem Vortrag folgt .
VF[S]LK[V]MF[O]	dat-sname	1	4	Merkel entschwindet einer Sitzung .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einer Sitzung entschwindet Merkel .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb entschwindet Merkel einer Sitzung .
LK[V]MF[SO]	dat-sname	2	4	Entschwindet Merkel einer Sitzung ?
MF[SO]VC[V]	dat-sname	2	4	Weil Merkel einer Sitzung entschwindet .
VF[S]LK[V]MF[O]	dat-sname	2	5	Bertolt Brecht begegnet einem Hindernis .
VF[O]LK[V]MF[S]	dat-sname	5	2	Einem Hindernis begegnet Bertolt Brecht .
VF[ADV]LK[V]MF[SO]	dat-sname	4	6	Deshalb begegnet Bertolt Brecht einem Hindernis .
LK[V]MF[SO]	dat-sname	3	5	Begegnet Bertolt Brecht einem Hindernis ?
MF[SO]VC[V]	dat-sname	3	5	Weil Bertolt Brecht einem Hindernis begegnet .
VF[S]LK[V]MF[O]	dat-sname	1	4	RTL schadet einem Ansehen .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einem Ansehen schadet RTL .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb schadet RTL einem Ansehen .
LK[V]MF[SO]	dat-sname	2	4	Schadet RTL einem Ansehen ?
MF[SO]VC[V]	dat-sname	2	4	Weil RTL einem Ansehen schadet .
VF[S]LK[V]MF[O]	dat-sname	1	4	Daimler nützt einer Karriere .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einer Karriere nützt Daimler .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb nützt Daimler einer Karriere .
LK[V]MF[SO]	dat-sname	2	4	Nützt Daimler einer Karriere ?
MF[SO]VC[V]	dat-sname	2	4	Weil Daimler einer Karriere nützt .
VF[S]LK[V]MF[O]	dat-sname	1	4	Gillette gleicht einem Ameisenhaufen .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einem Ameisenhaufen gleicht Gillette .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb gleicht Gillette einem Ameisenhaufen .
LK[V]MF[SO]	dat-sname	2	4	Gleicht Gillette einem Ameisenhaufen ?
MF[SO]VC[V]	dat-sname	2	4	Weil Gillette einem Ameisenhaufen gleicht .
VF[S]LK[V]MF[O]	dat-sname	1	4	Harry winkt einem Auto .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einem Auto winkt Harry .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb winkt Harry einem Auto .
LK[V]MF[SO]	dat-sname	2	4	Winkt Harry einem Auto ?
MF[SO]VC[V]	dat-sname	2	4	Weil Harry einem Auto winkt .
VF[S]LK[V]MF[O]	dat-sname	1	4	Clooney untersteht einem Kommando .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einem Kommando untersteht Clooney .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb untersteht Clooney einem Kommando .
LK[V]MF[SO]	dat-sname	2	4	Untersteht Clooney einem Kommando ?
MF[SO]VC[V]	dat-sname	2	4	Weil Clooney einem Kommando untersteht .
VF[S]LK[V]MF[O]	dat-sname	1	4	Vietnam vertraut einer Bodenstation .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einer Bodenstation vertraut Vietnam .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb vertraut Vietnam einer Bodenstation .
LK[V]MF[SO]	dat-sname	2	4	Vertraut Vietnam einer Bodenstation ?
MF[SO]VC[V]	dat-sname	2	4	Weil Vietnam einer Bodenstation vertraut .
VF[S]LK[V]MF[O]	dat-sname	1	4	Anke entgeht einer Räumung .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einer Räumung entgeht Anke .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb entgeht Anke einer Räumung .
LK[V]MF[SO]	dat-sname	2	4	Entgeht Anke einer Räumung ?
MF[SO]VC[V]	dat-sname	2	4	Weil Anke einer Räumung entgeht .
VF[S]LK[V]MF[O]	dat-sname	1	4	EnBW gehorcht einem Impuls .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einem Impuls gehorcht EnBW .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb gehorcht EnBW einem Impuls .
LK[V]MF[SO]	dat-sname	2	4	Gehorcht EnBW einem Impuls ?
MF[SO]VC[V]	dat-sname	2	4	Weil EnBW einem Impuls gehorcht .
VF[S]LK[V]MF[O]	dat-sname	1	4	Bonn trotzt einer Anweisung .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einer Anweisung trotzt Bonn .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb trotzt Bonn einer Anweisung .
LK[V]MF[SO]	dat-sname	2	4	Trotzt Bonn einer Anweisung ?
MF[SO]VC[V]	dat-sname	2	4	Weil Bonn einer Anweisung trotzt .
VF[S]LK[V]MF[O]	dat-sname	1	4	Degas antwortet einem Aufruf .
VF[O]LK[V]MF[S]	dat-sname	4	2	Einem Aufruf antwortet Degas .
VF[ADV]LK[V]MF[SO]	dat-sname	3	5	Deshalb antwortet Degas einem Aufruf .
LK[V]MF[SO]	dat-sname	2	4	Antwortet Degas einem Aufruf ?
MF[SO]VC[V]	dat-sname	2	4	Weil Degas einem Aufruf antwortet .
VF[S]LK[V]MF[O]	amb-sname	1	3	Siemens startet Angriff .
VF[O]LK[V]MF[S]	amb-sname	3	1	Angriff startet Siemens .
VF[ADV]LK[V]MF[SO]	amb-sname	3	4	Deshalb startet Siemens Angriff .
LK[V]MF[SO]	amb-sname	2	3	Startet Siemens Angriff ?
MF[SO]VC[V]	amb-sname	2	3	Weil Siemens Angriff startet .
VF[S]LK[V]MF[O]	amb-sname	1	4	Balazs lebt ein Doppelleben .
VF[O]LK[V]MF[S]	amb-sname	4	2	Ein Doppelleben lebt Balazs .
VF[ADV]LK[V]MF[SO]	amb-sname	3	5	Deshalb lebt Balazs ein Doppelleben .
LK[V]MF[SO]	amb-sname	2	4	Lebt Balazs ein Doppelleben ?
MF[SO]VC[V]	amb-sname	2	4	Weil Balazs ein Doppelleben lebt .
VF[S]LK[V]MF[O]	amb-sname	1	4	Daimler übertextet eine Aufnahme .
VF[O]LK[V]MF[S]	amb-sname	4	2	Eine Aufnahme übertextet Daimler .
VF[ADV]LK[V]MF[SO]	amb-sname	3	5	Deshalb übertextet Daimler eine Aufnahme .
LK[V]MF[SO]	amb-sname	2	4	Übertextet Daimler eine Aufnahme ?
MF[SO]VC[V]	amb-sname	2	4	Weil Daimler eine Aufnahme übertextet .
VF[S]LK[V]MF[O]	amb-sname	1	4	RTL spielt eine Traumhochzeit .
VF[O]LK[V]MF[S]	amb-sname	4	2	Eine Traumhochzeit spielt RTL .
VF[ADV]LK[V]MF[SO]	amb-sname	3	5	Deshalb spielt RTL eine Traumhochzeit .
LK[V]MF[SO]	amb-sname	2	4	Spielt RTL eine Traumhochzeit ?
MF[SO]VC[V]	amb-sname	2	4	Weil RTL eine Traumhochzeit spielt .
VF[S]LK[V]MF[O]	amb-sname	1	4	Degas bewirft ein Kunstwerk .
VF[O]LK[V]MF[S]	amb-sname	4	2	Ein Kunstwerk bewirft Degas .
VF[ADV]LK[V]MF[SO]	amb-sname	3	5	Deshalb bewirft Degas ein Kunstwerk .
